Code,1-Yield_C_Mean,2-BD_C_Mean,3-OC_C_Mean,4-N_C_Mean,5-Aggre_C_Mean,6-Infiltration_C_Mean,7-Ksat_C_Mean,8-Erosion_C_Mean,9-Runoff_C_Mean,10-Leaching_C_Mean,11-Weed_C_Mean,12-MBC_C_Mean,13-MBN_C_Mean
Arid_Corn_Grass_Coarse,-25.23699013,-3.739161354,18.71548945,-23.43812052,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,13.15604927,5.012076922
Arid_Corn_Grass_Fine,-25.23699013,-3.739161354,18.71548945,-23.43812052,17.17860179,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,30.23038063,27.90361459
Arid_Corn_Grass_Medium,-25.23699013,-2.937091643,18.67765991,-23.43812052,2.718131703,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,3.126369894,-4.255498862
Arid_Corn_Legume_Coarse,-25.42406456,-3.739161354,27.38209637,-31.26163099,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_Corn_Legume_Fine,-25.42406456,-3.739161354,29.88188946,-27.82861511,59.44876112,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.61052682
Arid_Corn_Legume_Medium,-25.42406456,-5.212169033,21.02042754,-34.14545721,-38.25925218,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_Corn_MTT_Coarse,-25.23699013,-3.739161354,21.00344122,21.77487975,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Corn_MTT_Fine,-25.23699013,-3.739161354,21.00344122,21.77487975,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Corn_MTT_Medium,-25.23699013,-4.049024413,21.00344122,21.77487975,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Corn_OtherCC_Coarse,-28.34796465,-3.739161354,-12.1521466,-23.43812052,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Corn_OtherCC_Fine,-28.34796465,-3.739161354,-12.1521466,-23.43812052,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Corn_OtherCC_Medium,-28.34796465,-4.049024413,-12.1521466,-23.43812052,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_CS_Grass_Coarse,-25.23699013,-3.739161354,18.71548945,-23.43812052,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,13.15604927,5.012076922
Arid_CS_Grass_Fine,-25.23699013,-3.739161354,18.71548945,-23.43812052,17.17860179,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,30.23038063,27.90361459
Arid_CS_Grass_Medium,-25.23699013,-2.937091643,18.67765991,-23.43812052,2.718131703,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,3.126369894,-4.255498862
Arid_CS_Legume_Coarse,-25.42406456,-3.739161354,27.38209637,-31.26163099,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_CS_Legume_Fine,-25.42406456,-3.739161354,29.88188946,-27.82861511,59.44876112,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.61052682
Arid_CS_Legume_Medium,-25.42406456,-5.212169033,21.02042754,-34.14545721,-38.25925218,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_CS_MTT_Coarse,-25.23699013,-3.739161354,21.00344122,21.77487975,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_CS_MTT_Fine,-25.23699013,-3.739161354,21.00344122,21.77487975,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_CS_MTT_Medium,-25.23699013,-4.049024413,21.00344122,21.77487975,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_CS_OtherCC_Coarse,-28.34796465,-3.739161354,-12.1521466,-23.43812052,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_CS_OtherCC_Fine,-28.34796465,-3.739161354,-12.1521466,-23.43812052,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_CS_OtherCC_Medium,-28.34796465,-4.049024413,-12.1521466,-23.43812052,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_CSW_Grass_Coarse,-25.23699013,-3.739161354,18.71548945,-23.43812052,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,13.15604927,5.012076922
Arid_CSW_Grass_Fine,-25.23699013,-3.739161354,18.71548945,-23.43812052,17.17860179,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,30.23038063,27.90361459
Arid_CSW_Grass_Medium,-25.23699013,-2.937091643,18.67765991,-23.43812052,2.718131703,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,3.126369894,-4.255498862
Arid_CSW_Legume_Coarse,-25.42406456,-3.739161354,27.38209637,-31.26163099,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_CSW_Legume_Fine,-25.42406456,-3.739161354,29.88188946,-27.82861511,59.44876112,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.61052682
Arid_CSW_Legume_Medium,-25.42406456,-5.212169033,21.02042754,-34.14545721,-38.25925218,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_CSW_MTT_Coarse,-25.23699013,-3.739161354,21.00344122,21.77487975,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_CSW_MTT_Fine,-25.23699013,-3.739161354,21.00344122,21.77487975,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_CSW_MTT_Medium,-25.23699013,-4.049024413,21.00344122,21.77487975,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_CSW_OtherCC_Coarse,-28.34796465,-3.739161354,-12.1521466,-23.43812052,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_CSW_OtherCC_Fine,-28.34796465,-3.739161354,-12.1521466,-23.43812052,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_CSW_OtherCC_Medium,-28.34796465,-4.049024413,-12.1521466,-23.43812052,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Other_Grass_Coarse,-25.23699013,-3.739161354,18.71548945,-23.43812052,4.296926893,74.2893809,4.848620842,-73.55263611,-73.2866181,-61.60922549,-44.88468686,13.15604927,5.012076922
Arid_Other_Grass_Fine,-25.23699013,-3.739161354,18.71548945,-23.43812052,17.17860179,74.2893809,4.848620842,-73.55263611,-73.2866181,-61.60922549,-44.88468686,30.23038063,27.90361459
Arid_Other_Grass_Medium,-25.23699013,-2.881703515,18.61858003,-23.43812052,2.623009368,74.2893809,4.848620842,-73.55263611,-73.2866181,-61.60922549,-44.88468686,3.126369894,-4.28437399
Arid_Other_Legume_Coarse,-0.903181056,-3.739161354,27.38209637,-31.26163099,4.296926893,74.2893809,4.848620842,-65.68494297,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_Other_Legume_Fine,0.301706432,-3.739161354,29.88188946,-36.06294564,59.44876112,74.2893809,4.848620842,-65.68494297,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.61052682
Arid_Other_Legume_Medium,0.018154057,-5.193600989,20.9491419,-39.83169393,-38.08202915,74.2893809,4.848620842,-65.68494297,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_Other_MTT_Coarse,-25.23699013,-3.739161354,21.00344122,21.77487975,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Other_MTT_Fine,-25.23699013,-3.739161354,21.00344122,21.77487975,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Other_MTT_Medium,-25.23699013,-4.049024413,21.00344122,21.77487975,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Other_OtherCC_Coarse,-28.34796465,-3.739161354,-12.1521466,-23.43812052,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Other_OtherCC_Fine,-28.34796465,-3.739161354,-12.1521466,-23.43812052,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Other_OtherCC_Medium,-28.34796465,-4.049024413,-12.1521466,-23.43812052,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Soybean_Grass_Coarse,-25.23699013,-3.739161354,18.71548945,-23.43812052,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,13.15604927,5.012076922
Arid_Soybean_Grass_Fine,-25.23699013,-3.739161354,18.71548945,-23.43812052,17.17860179,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,30.23038063,27.90361459
Arid_Soybean_Grass_Medium,-25.23699013,-2.937091643,18.67765991,-23.43812052,2.718131703,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,3.126369894,-4.255498862
Arid_Soybean_Legume_Coarse,-25.42406456,-3.739161354,27.38209637,-31.26163099,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_Soybean_Legume_Fine,-25.42406456,-3.739161354,29.88188946,-27.82861511,59.44876112,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.61052682
Arid_Soybean_Legume_Medium,-25.42406456,-5.212169033,21.02042754,-34.14545721,-38.25925218,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_Soybean_MTT_Coarse,-25.23699013,-3.739161354,21.00344122,21.77487975,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Soybean_MTT_Fine,-25.23699013,-3.739161354,21.00344122,21.77487975,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Soybean_MTT_Medium,-25.23699013,-4.049024413,21.00344122,21.77487975,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Soybean_OtherCC_Coarse,-28.34796465,-3.739161354,-12.1521466,-23.43812052,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Soybean_OtherCC_Fine,-28.34796465,-3.739161354,-12.1521466,-23.43812052,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Soybean_OtherCC_Medium,-28.34796465,-4.049024413,-12.1521466,-23.43812052,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Vegetable_Grass_Coarse,-25.23699013,-3.739161354,18.71548945,-23.43812052,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,13.15604927,5.012076922
Arid_Vegetable_Grass_Fine,-25.23699013,-3.739161354,18.71548945,-23.43812052,17.17860179,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,30.23038063,27.90361459
Arid_Vegetable_Grass_Medium,-25.23699013,-2.937091643,18.67765991,-23.43812052,2.718131703,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,3.126369894,-4.255498862
Arid_Vegetable_Legume_Coarse,-25.42406456,-3.739161354,27.38209637,-31.26163099,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_Vegetable_Legume_Fine,-25.42406456,-3.739161354,29.88188946,-27.82861511,59.44876112,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.61052682
Arid_Vegetable_Legume_Medium,-25.42406456,-5.212169033,21.02042754,-34.14545721,-38.25925218,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_Vegetable_MTT_Coarse,-25.23699013,-3.739161354,21.00344122,21.77487975,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Vegetable_MTT_Fine,-25.23699013,-3.739161354,21.00344122,21.77487975,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Vegetable_MTT_Medium,-25.23699013,-4.049024413,21.00344122,21.77487975,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Vegetable_OtherCC_Coarse,-28.34796465,-3.739161354,-12.1521466,-23.43812052,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Vegetable_OtherCC_Fine,-28.34796465,-3.739161354,-12.1521466,-23.43812052,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Vegetable_OtherCC_Medium,-28.34796465,-4.049024413,-12.1521466,-23.43812052,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Wheat_Grass_Coarse,-25.23699013,-3.739161354,18.71548945,-23.43812052,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,13.15604927,5.012076922
Arid_Wheat_Grass_Fine,-25.23699013,-3.739161354,18.71548945,-23.43812052,17.17860179,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,30.23038063,27.90361459
Arid_Wheat_Grass_Medium,-25.23699013,-2.937091643,18.67765991,-23.43812052,2.718131703,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,3.126369894,-4.255498862
Arid_Wheat_Legume_Coarse,-34.05216529,-3.739161354,27.38209637,-31.26163099,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_Wheat_Legume_Fine,-34.05216529,-3.739161354,29.88188946,0.471606219,59.44876112,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51317811
Arid_Wheat_Legume_Medium,-34.09460449,-5.212169033,21.02042754,-30.94963716,-38.25925218,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,16.86518494,-19.51070776
Arid_Wheat_MTT_Coarse,-25.23699013,-3.739161354,21.00344122,21.77487975,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Wheat_MTT_Fine,-25.23699013,-3.739161354,21.00344122,21.77487975,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Wheat_MTT_Medium,-25.23699013,-4.049024413,21.00344122,21.77487975,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,41.7007494,54.01312824
Arid_Wheat_OtherCC_Coarse,-28.34796465,-3.739161354,-12.1521466,-23.43812052,4.296926893,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Wheat_OtherCC_Fine,-28.34796465,-3.739161354,-12.1521466,-23.43812052,99.59380004,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Arid_Wheat_OtherCC_Medium,-28.34796465,-4.049024413,-12.1521466,-23.43812052,-13.32050029,74.2893809,4.848620842,-64.79775419,-73.2866181,-61.60922549,-44.88468686,25.17710498,11.40900058
Boreal_Corn_Grass_Coarse,-1.105951778,-2.368879802,9.599343873,-18.74901786,9.601121622,41.46948619,-0.348911472,-12.09988344,-73.2866181,-58.0932663,-16.51927802,85.69365012,16.84810842
Boreal_Corn_Grass_Fine,-1.450705696,-1.712195242,4.685637205,-32.1651643,4.680950347,41.46948619,-0.348911472,-12.09988344,-73.2866181,-36.92234927,-16.51927802,85.69365012,16.84810842
Boreal_Corn_Grass_Medium,-4.080518183,-2.101867879,9.807130215,-34.20949327,54.67772718,41.46948619,-0.348911472,-12.09988344,-73.2866181,-72.00878745,-16.99786546,86.5696801,16.85265608
Boreal_Corn_Legume_Coarse,4.589464194,-2.368879802,8.412094682,8.525202006,9.601121622,69.12541011,-1.995724776,-12.09988344,-73.2866181,-55.42114948,197.2036608,30.18198914,31.69575564
Boreal_Corn_Legume_Fine,4.589464194,-2.225296452,6.333957324,10.61018709,4.704408572,69.12541011,-1.995724776,-12.09988344,-73.2866181,-36.92234927,197.2036608,22.42771162,30.28571441
Boreal_Corn_Legume_Medium,4.462195742,0.48750878,8.595712642,8.437270238,6.722680569,69.12541011,-1.995724776,-12.09988344,-73.2866181,-34.15351392,196.6756099,32.93550692,33.10325216
Boreal_Corn_MTT_Coarse,-16.42772699,-2.368879802,32.4886314,27.61718058,9.601121622,128.2747563,-1.995724776,-12.09988344,-73.2866181,-55.07772088,-83.88654352,62.05381389,37.54395097
Boreal_Corn_MTT_Fine,-16.42772699,-2.225296452,11.81322642,17.28494047,9.954572863,128.2747563,-1.995724776,-12.09988344,-73.2866181,-36.92234927,-83.88654352,23.08399204,44.72678336
Boreal_Corn_MTT_Medium,-16.42772699,-3.542360226,9.786364874,0.247095051,9.33375385,50.86263917,-1.995724776,-12.09988344,-73.2866181,-85.86716314,-83.88654352,25.95908172,56.83014143
Boreal_Corn_OtherCC_Coarse,-22.21476093,-2.368879802,8.446610694,18.81604272,9.601121622,73.31525957,-1.995724776,-12.09988344,-73.2866181,-55.42114948,-82.63819213,11.95283456,41.37928604
Boreal_Corn_OtherCC_Fine,-22.21476093,-2.398123959,17.17031523,24.95985663,4.680950347,73.31525957,-1.995724776,-12.09988344,-73.2866181,-36.92234927,-82.63819213,8.237758323,41.37928604
Boreal_Corn_OtherCC_Medium,-22.21476093,3.283790794,5.170799754,10.11713989,21.9817664,73.31525957,-1.995724776,-12.09988344,-73.2866181,-62.94644749,-82.63819213,26.35726503,41.47459678
Boreal_CS_Grass_Coarse,-4.482028736,-2.368879802,9.599343873,-20.94560268,9.601121622,41.46948619,-0.760340211,-47.16298977,-73.2866181,-58.0932663,-34.12026925,85.69365012,16.84810842
Boreal_CS_Grass_Fine,-4.444588124,-1.712195242,5.419430634,-32.1651643,4.680950347,41.46948619,-0.760340211,-47.16298977,-73.2866181,-36.92234927,-34.12026925,85.69365012,16.84810842
Boreal_CS_Grass_Medium,-4.650230262,-0.347705937,2.023402872,-37.90329416,13.31762121,41.46948619,-0.136460406,-47.16298977,-73.2866181,-37.86342714,-34.12026925,-2.369074373,16.85265608
Boreal_CS_Legume_Coarse,-4.197254298,-2.368879802,8.412094682,8.525202006,9.601121622,69.12541011,-1.995724776,-47.16298977,-73.2866181,-55.42114948,15.69665946,30.18198914,31.69575564
Boreal_CS_Legume_Fine,-4.197254298,-2.225296452,7.111907346,10.61018709,7.66586735,69.12541011,-1.995724776,-47.16298977,-73.2866181,-36.92234927,15.69665946,22.42771162,30.28571441
Boreal_CS_Legume_Medium,-4.197254298,3.140372508,5.570385529,4.971712789,2.950061747,69.12541011,-1.995724776,-47.16298977,-73.2866181,-34.15351392,15.69665946,0.372698143,33.10325216
Boreal_CS_MTT_Coarse,-5.444973036,-2.368879802,32.4886314,27.61718058,9.601121622,128.2747563,-1.995724776,-47.16298977,-73.2866181,-55.07772088,-83.88654352,62.05381389,37.54395097
Boreal_CS_MTT_Fine,-5.444973036,-2.225296452,11.81322642,17.28494047,9.954572863,128.2747563,-1.995724776,-47.16298977,-73.2866181,-36.92234927,-83.88654352,23.08399204,44.72678336
Boreal_CS_MTT_Medium,-5.444973036,-1.642802268,10.78607083,-22.63544522,9.33375385,128.2747563,-1.995724776,-47.16298977,-73.2866181,-85.86716314,-83.88654352,92.62715371,27.39482507
Boreal_CS_OtherCC_Coarse,-22.21476093,-2.368879802,8.446610694,18.81604272,9.601121622,73.31525957,-1.995724776,-47.16298977,-73.2866181,-55.42114948,-82.63819213,11.95283456,41.37928604
Boreal_CS_OtherCC_Fine,-22.21476093,-2.398123959,17.17031523,24.95985663,4.680950347,73.31525957,-1.995724776,-47.16298977,-73.2866181,-36.92234927,-82.63819213,8.237758323,41.37928604
Boreal_CS_OtherCC_Medium,-22.21476093,3.283790794,5.170799754,10.11713989,21.9817664,73.31525957,-1.995724776,-47.16298977,-73.2866181,-62.94644749,-82.63819213,26.35726503,41.47459678
Boreal_CSW_Grass_Coarse,2.353413804,-2.368879802,9.599343873,-20.94560268,9.601121622,41.46948619,-0.348911472,-12.09988344,-73.2866181,-58.0932663,-34.12026925,85.69365012,16.84810842
Boreal_CSW_Grass_Fine,2.353413804,-1.712195242,5.248897318,-32.1651643,4.680950347,41.46948619,-0.348911472,-12.09988344,-73.2866181,-36.92234927,-34.12026925,85.69365012,16.84810842
Boreal_CSW_Grass_Medium,2.353413804,-2.265757408,1.175249248,6.427380121,6.178579579,41.46948619,-0.348911472,-12.09988344,-73.2866181,-72.00878745,-34.12026925,69.41944925,16.85265608
Boreal_CSW_Legume_Coarse,-4.197254298,-2.368879802,8.412094682,8.525202006,9.601121622,69.12541011,-1.995724776,-12.09988344,-73.2866181,-55.42114948,15.69665946,30.18198914,31.69575564
